Series Name,Series Code,Country Name,Country Code,2010 [YR2010]
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Egypt, Arab Rep.",EGY,23.4997882754188
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,El Salvador,SLV,41.7084352794798
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Equatorial Guinea,GNQ,38.9120556328916
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Eritrea,ERI,46.8074421775843
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Estonia,EST,49.4381529405914
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Eswatini,SWZ,49.549250678711
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Ethiopia,ETH,46.236343188069
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Euro area,EMU,45.3117326072779
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Europe & Central Asia,ECS,45.184119384754
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Europe & Central Asia (excluding high income),ECA,44.8728284282055
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,44.8347438520792
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,European Union,EUU,45.2655383996433
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Faroe Islands,FRO,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Fiji,FJI,34.6909941742855
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Finland,FIN,47.9415880896443
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Fragile and conflict affected situations,FCS,42.7720461223292
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,France,FRA,47.5128651982655
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,French Polynesia,PYF,42.055857323108
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Gabon,GAB,40.0268532259204
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Gambia, The",GMB,43.0169877147668
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Georgia,GEO,45.4972602019326
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Germany,DEU,45.8603551067452
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Ghana,GHA,47.2767674316452
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Gibraltar,GIB,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Greece,GRC,42.1467464425345
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Greenland,GRL,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Grenada,GRD,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Guam,GUM,45.5857074421619
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Guatemala,GTM,34.4103092504983
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Guinea,GIN,53.5554042013372
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Guinea-Bissau,GNB,47.5136604075988
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Guyana,GUY,35.0369524081545
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Haiti,HTI,47.6407597615633
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Heavily indebted poor countries (HIPC),HPC,45.1565493286162
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,High income,HIC,43.8343324102757
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Honduras,HND,35.1668208798177
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Hong Kong SAR, China",HKG,46.7956283838752
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Hungary,HUN,46.2769043969815
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,IBRD only,IBD,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Iceland,ISL,46.9565908729528
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,IDA & IBRD total,IBT,38.2678789637649
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,IDA blend,IDB,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,IDA only,IDX,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,IDA total,IDA,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,India,IND,23.4288914265137
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Indonesia,IDN,38.2643115118311
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Iran, Islamic Rep.",IRN,18.2418648542232
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Iraq,IRQ,14.4044031308005
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Ireland,IRL,44.7584436167964
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Isle of Man,IMN,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Israel,ISR,46.6412684439531
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Italy,ITA,41.2834866590949
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Jamaica,JAM,44.5259303385508
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Japan,JPN,41.7545800267209
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Jordan,JOR,20.0841573671971
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Kazakhstan,KAZ,48.88484629731
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Kenya,KEN,49.0802515441287
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Kiribati,KIR,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Korea, Dem. People's Rep.",PRK,49.174042000203
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Korea, Rep.",KOR,40.8912962650455
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Kosovo,XKX,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Kuwait,KWT,27.6116003081695
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Kyrgyz Republic,KGZ,41.7709391571138
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Lao PDR,LAO,50.0325205188222
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Late-demographic dividend,LTE,43.8167851922769
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Latin America & Caribbean,LCN,40.7955907803437
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Latin America & Caribbean (excluding high income),LAC,40.8758797729838
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,40.8166772860307
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Latvia,LVA,50.4212404326727
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Least developed countries: UN classification,LDC,41.9079533967868
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Lebanon,LBN,24.1528015169747
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Lesotho,LSO,46.35992783517
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Liberia,LBR,46.8775713430826
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Libya,LBY,34.7437866147606
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Liechtenstein,LIE,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Lithuania,LTU,50.7511551489544
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Low & middle income,LMY,38.2412901776234
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Low income,LIC,43.8823894412061
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Lower middle income,LMC,31.8110725926778
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Luxembourg,LUX,43.7482617340733
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Macao SAR, China",MAC,48.5316385378805
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Madagascar,MDG,49.0050250071914
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Malawi,MWI,48.6647104209373
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Malaysia,MYS,34.8498846884599
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Maldives,MDV,31.2213719330778
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Mali,MLI,43.5656995738598
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Malta,MLT,34.7462506358407
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Marshall Islands,MHL,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Mauritania,MRT,30.8583680140183
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Mauritius,MUS,37.4065291113958
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Mexico,MEX,36.8210636482897
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Micronesia, Fed. Sts.",FSM,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Middle East & North Africa,MEA,20.3889186869205
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Middle East & North Africa (excluding high income),MNA,20.5829672325109
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,20.6130023284381
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Middle income,MIC,37.7558028497521
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Moldova,MDA,48.7556463214656
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Monaco,MCO,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Mongolia,MNG,46.3143439843769
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Montenegro,MNE,44.3373849349245
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Morocco,MAR,26.87849078909
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Mozambique,MOZ,53.4607302106414
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Myanmar,MMR,42.162314569364
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Namibia,NAM,48.1313712278955
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Nauru,NRU,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Nepal,NPL,49.6811519408623
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Netherlands,NLD,45.8977849178594
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,New Caledonia,NCL,45.4903135448459
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,New Zealand,NZL,46.8436880815128
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Nicaragua,NIC,36.130079747863
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Niger,NER,44.1385603718792
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Nigeria,NGA,46.8015796104988
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,North America,NAC,46.3891184490176
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,North Macedonia,MKD,38.7987419040675
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Northern Mariana Islands,MNP,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Norway,NOR,47.3049418826501
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Not classified,INX,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,OECD members,OED,43.6189527968812
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Oman,OMN,15.8548306352802
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Other small states,OSS,38.2229161435676
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Pacific island small states,PSS,40.5833701774283
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Pakistan,PAK,21.0226989798271
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Palau,PLW,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Panama,PAN,36.951288671286
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Papua New Guinea,PNG,48.888383360745
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Paraguay,PRY,38.4463188660274
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Peru,PER,46.0538983654129
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Philippines,PHL,39.100784010448
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Poland,POL,44.9016079525396
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Portugal,PRT,48.0996819769564
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Post-demographic dividend,PST,45.246546454368
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Pre-demographic dividend,PRE,44.9835628143498
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Puerto Rico,PRI,42.8112328249989
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Qatar,QAT,11.6096432009956
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Romania,ROU,43.7558760207056
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Russian Federation,RUS,48.7509624801335
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Rwanda,RWA,51.5206639482714
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Samoa,WSM,35.0373141793882
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,San Marino,SMR,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sao Tome and Principe,STP,34.8219555380681
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Saudi Arabia,SAU,14.8061516369983
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Senegal,SEN,37.3310819165244
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Serbia,SRB,42.7774963957376
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Seychelles,SYC,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sierra Leone,SLE,49.9611704484351
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Singapore,SGP,40.2845148912298
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sint Maarten (Dutch part),SXM,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Slovak Republic,SVK,44.7888260230959
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Slovenia,SVN,45.6950720389502
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Small states,SST,39.283918861654
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Solomon Islands,SLB,48.7796460472555
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Somalia,SOM,29.8988987148268
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,South Africa,ZAF,43.5543152295138
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,South Asia,SAS,24.1427775021274
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,South Asia (IDA & IBRD),TSA,24.1427775021274
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,South Sudan,SSD,48.8975060368626
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Spain,ESP,44.5646429261796
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sri Lanka,LKA,33.073923586487
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,St. Kitts and Nevis,KNA,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,St. Lucia,LCA,46.6322404310374
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,St. Martin (French part),MAF,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,St. Vincent and the Grenadines,VCT,40.3258222857805
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sub-Saharan Africa,SSF,46.588714523378
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sub-Saharan Africa (excluding high income),SSA,46.588714523378
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,46.588714523378
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sudan,SDN,29.3204491626303
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Suriname,SUR,38.7499492715393
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Sweden,SWE,47.142810324102
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Switzerland,CHE,45.8031445511311
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Syrian Arab Republic,SYR,15.161109916563
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Tajikistan,TJK,34.7853088342892
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Tanzania,TZA,49.1765344012947
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Thailand,THA,45.8559723876996
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Timor-Leste,TLS,45.5954528838103
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Togo,TGO,48.0571217893114
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Tonga,TON,40.3084430253923
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Trinidad and Tobago,TTO,41.4863734535149
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Tunisia,TUN,26.929282842214
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Turkiye,TUR,29.1619166061435
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Turkmenistan,TKM,41.6873838134334
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Turks and Caicos Islands,TCA,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Tuvalu,TUV,..
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Uganda,UGA,48.5739534068196
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Ukraine,UKR,50.4144525880832
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,United Arab Emirates,ARE,11.4909921407298
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,United Kingdom,GBR,46.1307668483647
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,United States,USA,46.2776845426185
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Upper middle income,UMC,43.2122800803686
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Uruguay,URY,44.9827848535284
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Uzbekistan,UZB,40.9991211706296
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Vanuatu,VUT,43.6412952018927
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Venezuela, RB",VEN,39.2942710463229
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Vietnam,VNM,47.8450768813577
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Virgin Islands (U.S.),VIR,48.3062822226466
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,West Bank and Gaza,PSE,17.1217507818033
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,World,WLD,39.2906481683195
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,"Yemen, Rep.",YEM,12.9414009602603
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Zambia,ZMB,47.6902269007117
"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,Zimbabwe,ZWE,50.8714758986116
,,,,
,,,,
,,,,
Data from database: Health Nutrition and Population Statistics,,,,
